pred_1,pred_2,pred_3
89.3684543449267,115.634836228505,124.913536082557
90.1491056740338,116.377104934357,128.73196953431
90.8259600456597,116.743401366372,130.306517794817
91.9340847851747,117.341704355214,133.12476776737
96.0360786510346,115.875440156154,122.74463870401
96.9701481494964,117.531836903565,132.919213340444
97.8325450844403,117.790341286287,133.912684904742
98.4946667288817,118.230689619429,136.452828595685
97.9745006912417,118.441364251651,138.374344005345
98.6574299480949,118.941263836451,141.217436004975
99.4452844926052,119.101621891909,141.729994964269
101.290755087523,119.534582997831,143.326342153683
102.064816784039,119.797336650224,144.587687802685
103.39562896959,120.058536597608,145.35161754834
105.240896489025,120.294025137956,145.667117951082
94.2483344417485,116.410606989827,127.642887743083
107.087529473142,120.715834006493,147.152412983953
108.242922936477,120.944853854099,147.980625568018
109.987713562997,121.291039080014,149.048307969974
112.593985712538,121.693174507591,150.200931204647
114.203135826783,122.053043351307,151.315748915114
115.851097851982,122.288188482634,151.989271867914
118.375623291685,122.756265164107,153.454020638742
120.315331386317,122.912740260878,153.570963645843
122.543694065362,123.346484498366,155.032005041487
123.493433252963,123.539697914067,155.643985869063
95.5294521264213,116.939635938939,130.174819767857
126.252239134785,124.133320780081,157.580499856771
127.038570160277,124.280622165277,157.988174562809
128.103567794282,124.554235407614,158.707056253189
130.548560730614,124.842686258529,159.432641577588
131.908543284867,125.162088137699,160.220241815289
133.987925724434,125.42098057932,160.72305992623
135.172486835057,126.003625426454,161.820136173972
138.342956753959,126.138275080693,161.921238174859
144.66227486211,126.607624549816,162.448358821635
160.532422424403,125.969996734684,160.032410514611
163.312052304448,127.226148860396,163.312660496029
165.037983799434,127.491610605685,163.659942114971
165.781789234332,127.567619797376,163.729086208781
171.03908544447,127.864989712886,164.049290136435
174.000097327411,127.94957987062,164.138912488678
180.998921531797,128.195103668972,164.445395496186
181.952351356311,128.214596355269,164.470301341177
188.296657113846,128.521076281643,164.752634848355
192.172954175949,128.68422984292,164.876472660376
194.913827400161,128.828747856056,164.924252742738
160.264089735514,126.517648015115,161.883170303103
196.863697121272,128.833729819851,165.019228778671
195.232763462114,129.016281914973,164.892663004271
204.025334008969,129.152423792356,164.94877813323
208.99157922108,129.349265002688,164.477291481956
207.988327467804,129.238658410501,164.976696711657
210.169696085868,129.315539142509,164.801909404074
213.34909603987,129.337835853361,164.940496324316
217.077682420985,129.433502509165,164.6516375385
223.695091685767,129.596547725738,163.258295699594
162.010265214634,126.906449717304,162.770237232724
225.069300355066,129.473297230216,165.16652892456
231.439409654407,129.62015863906,163.914289313721
234.514608100721,129.628697410883,164.390495836844
242.677330574712,129.759724271744,162.044598448765
248.304768079054,129.784837423879,162.671059804886
253.972970749762,129.839077248953,161.928024337812
260.060964079283,129.883331920738,162.284504176118
262.492384305541,129.906336127787,162.335754672091
267.823594870835,129.995675556028,157.952113821727
271.620253999983,130.115263278181,145.790306338615
285.268620861192,130.146834177241,173.93199529502
282.629510832787,130.142891360422,168.400368611622
283.643877498639,130.209215063223,159.649730978195
285.147085516197,130.299705618149,146.297417916196
285.978478179069,130.373184336833,138.341758803569
286.561671061385,130.460520853395,135.243281676535
289.660352971848,130.608221647716,135.031333893364
291.160788156353,130.65780676278,135.473753561566
295.074693556875,130.86459574327,136.586378176721
297.714038725723,131.014212668582,137.343723749505
297.182575893129,130.885026697939,137.207093044725
282.50340610469,130.084973781911,172.615986900916
298.81432058758,130.936765948559,137.899051717599
301.420975906509,131.09257234255,139.284737400847
304.777663472321,131.404071082134,141.001174794437
307.088052890182,131.639015737461,142.666901012025
308.577437739169,131.889718894181,143.524798562951
309.548965976583,132.035103064088,144.311523879992
311.428499610582,132.546797405078,145.999848713283
312.709855093842,132.95213200039,147.217679358978
313.189528443036,133.189951518705,147.990135853258
309.256518134209,133.897047361975,149.019157956784
282.657746997756,130.100105114658,172.089641328786
315.062100061069,133.909917992249,151.055024331737
315.776157706652,134.431181098584,152.706133404756
316.293867235357,134.885485837633,154.106234376975
316.644835816585,135.435243630712,155.428856843868
317.128806925112,136.299990185752,158.699957311556
317.185302897041,137.734666166511,162.174064535174
316.830860434929,139.458343003538,165.630491202017
315.808809145677,140.778961579615,168.562189547447
314.861871300588,142.454869117382,171.320706613656
321.258438759521,140.469421333566,187.19446447765
318.132936304942,140.288573428747,181.394347054496
318.046034490836,140.643314743222,182.167075445838
316.657006017134,142.134256195968,184.910334783176
317.096965929844,142.571488953631,185.780672475056
316.520653601942,143.587196450165,186.709970322306
315.799546542928,144.787269751955,189.083666389331
315.293917297629,145.716018231408,191.106177996966
316.950401074297,144.390661286158,189.56320831219
317.375650414031,144.671530254436,191.186545740568
319.823208302203,142.449054725527,188.547654928959
317.73918782692,139.954116960089,181.117408500625
319.972246743509,141.879737406001,186.859272123567
319.583074560085,142.246723661585,188.814191476993
319.033811753732,142.686323367564,189.767712310288
318.90685908588,142.766592829191,189.396024370449
317.239568840037,144.893124978103,194.204531153329
317.425865469868,144.931082502604,194.53239755607
314.996734339392,147.383077858388,199.567048564109
314.870575672465,147.390204298621,200.653554482743
313.61728208681,148.049491200736,201.310594015446
312.811499253835,148.179598308576,203.163863859132
314.163108289518,140.286207178005,179.824942253192
312.456452633032,148.658140949489,204.728935038656
312.934637676922,148.364296595063,204.581321546304
310.981417208157,150.439212098723,207.616723519138
310.839253139158,150.229901211175,205.756642469233
